,FILENAME,TEXT,ANNOTATION,START,END,SPEAKER
2246,202205130900b17a4623STTL.csv,"Genau, das habe ich auch in Ihrem Lebenslauf gesehen.",0,00:08:10:14,00:08:10:60,Mitarbeiterin
2247,202205130900b17a4623STTL.csv,"Und insofern ist mir da vieles geläufig. Und es wäre natürlich relativ einfach, ich müsste mich im Prinzip immer nur mit den ausgestellten Künstlern, mal mit der Vita und mit dem Werk befassen und ansonsten ist mir eigentlich alles bekannt, ja, der Umgang, die Pflege mit den Arbeiten oder auch wie sie präsentiert werden und so, also das wäre schon super. Aber wie gesagt, [Firmenname2], die hätten zeitlichen Bedarf, aber im Augenblick können die das nicht finanzieren und ich brauche halt schon, also wenn die Basics abgedeckt sein können, kann ich da nicht drei Tage zum Mindestlohn arbeiten. Das geht halt auch nicht, es würde nichts bringen, also muss das auch zumindest mal in der Zeit, wo man arbeitet, eine Basis an Einkommen generieren.",0,00:08:11:01,00:08:59:40,Kunde
2248,202205130900b17a4623STTL.csv,"Okay. Ja, nee, das ist ja auch die Sache sozusagen, wenn wir jetzt noch mal sehen, okay, ein halbes Jahr später, es läuft /. Die Selbstständigkeit läuft nicht so, wie es vor der Krise war. Ja, ist halt natürlich auch die Vorgabe vom Jobcenter, dass wir sagen okay, ich muss sie in eine bedarfsdeckende Arbeit vermitteln und es hat Vorrang, weil bei Ihnen, Sie waren ja sozusagen vor der ganzen Krise, waren Sie ja selber, waren Sie nicht an uns angewiesen, Ja? Das ist eine andere Sache. Da, wo ich sage okay, Sie haben ja dieses, dieses Potenzial, ne, wieder, also nicht mehr in Bezug zu sein. Aber, also langfristig ist der Plan halt schon, dass wir dann Sie in Arbeit vermitteln. Ja, dafür ist aber halt nicht [Klinik], dann ist halt eine andere Maßnahme. Aber es wäre natürlich super, wenn Sie jetzt sozusagen Teilzeitjob hätten. Dann muss ich sie nach einem halben Jahr sozusagen hier in irgendeine Maßnahme vermitteln, wo sie vielleicht jetzt erst mal Bewerbungs / Ähm, wo man sich bewirbt, wie man Lebenslauf schreibt und solche Sachen /",0,00:08:59:84,00:10:05:95,Mitarbeiterin
2249,202205130900b17a4623STTL.csv,"Ja, das im Grunde ist es auch Quatsch, weil ich meine, das weiß ich eigentlich schon, wie man es macht, ja? auch wenn ich es jetzt nicht in den letzten Jahren nicht brauchte, aber /",0,00:10:05:96,00:10:14:44,Kunde
2250,202205130900b17a4623STTL.csv,"Genau. Und dann wäre es halt ein Job, sozusagen einen zumutbaren Job, wenn das auch in der Gastronomie, Kellnern und solche Sachen wären das. Aber jetzt hätten sie die Möglichkeit, halt wirklich für sich was zu finden, wo sie sagen: „Okay, das passt zu mir eher.“",0,00:10:14:44,00:10:31:07,Mitarbeiterin
2251,202205130900b17a4623STTL.csv,"Ja. Ja, wo man auch Ressourcen, die man sich schon erarbeitet hat, irgendwie nutzen kann. Ja, das macht sich ja am Ende auch auf dem Gehaltszettel dann eher bemerkbar, als wenn man wieder irgendwo als Neueinsteiger anfängt. Ist ja schwierig, ne?",0,00:10:31:39,00:10:46:10,Kunde
2252,202205130900b17a4623STTL.csv,"Genau, das auf jeden Fall. Das ist schon mal ein sehr guter Ansatz, würde ich sagen. Also jetzt als Maßnahme machen wir erst mal nur wieder [Klinik] weiter. Sie tun sich in der Zeit / Also schauen, dass Sie halt eine Teilzeittätigkeit sozusagen für sich finden, weil nach einem halben Jahr muss ich wahrscheinlich schauen, dass wir halt wirklich bedarfsdeckend irgendwo reingehen.",0,00:10:46:78,00:11:07:20,Mitarbeiterin
2253,202205130900b17a4623STTL.csv,"Okay. Gut. Und meine zweite Frage war, ähm, im Augenblick wird mir ja der Lebensunterhalt von [Name1] nicht angerechnet, den ich bezahle, weil da gibt es keinen Unterhaltstitel.",0,00:11:07:38,00:11:22:50,Kunde
2254,202205130900b17a4623STTL.csv,"Die Sache ist ja so, genau, ich kann ja den Unterhalt nur absetzen, wenn sie Einkommen hätten //",0,00:11:24:51,00:11:31:89,Mitarbeiterin
2255,202205130900b17a4623STTL.csv,Ja.,0,00:11:31:90,00:11:32:21,Kunde
2256,202205130900b17a4623STTL.csv,// dann könnte ich es ja vom Einkommen absetzen / (Übersprechen],0,00:11:32:22,00:11:34:33,Mitarbeiterin
2257,202205130900b17a4623STTL.csv,"Ja, also das geht jetzt dann nur darum: Angenommen, ich würde jetzt zum Beispiel über meine Kunstverkäufe ein gewisses Maß an Einkommen generieren, ist ja im Prinzip dieser Aufwand oder dieser Unterhaltsbetrag, den ich an [Name1] zahle im Monat, ja erst dann gegenzurechnen wäre das, wenn- wenn, da ein Titel //",0,00:11:34:34,00:11:59:47,Kunde
2258,202205130900b17a4623STTL.csv,"Genau, wenn da ein Titel ist.",0,00:11:59:59,00:12:00:71,Mitarbeiterin
2259,202205130900b17a4623STTL.csv,"// Genau. Und- und wie ist das jetzt genau? ich habe mal gefragt übers Jugendamt da der ja jetzt schon 18 ist bringt es nichts oder muss man das über die Familienkasse / oder wie kriegt er seinen Titel, wo beantragt er das?",0,00:12:00:79,00:12:13:02,Kunde
2260,202205130900b17a4623STTL.csv,"Also, er muss wahrscheinlich gegen sie sozusagen erst mal, ja sagen, okay, ich möchte / wahrscheinlich übers Jugendamt, aber.",0,00:12:13:59,00:12:20:30,Mitarbeiterin
2261,202205130900b17a4623STTL.csv,"Echt immer noch, obwohl der schon 18 ist?",0,00:12:20:84,00:12:23:73,Kunde
2262,202205130900b17a4623STTL.csv,"Ich wüsste / Jugendamt geht ja auch trotzdem weiter, sozusagen solange er ja noch unterhaltsberechtigt ist //",0,00:12:24:96,00:12:31:84,Mitarbeiterin
2263,202205130900b17a4623STTL.csv,Ja.,0,00:12:31:85,00:12:32:22,Kunde
2264,202205130900b17a4623STTL.csv,"// aber er macht jetzt was Schule, oder?",0,00:12:32:27,00:12:33:63,Mitarbeiterin
2265,202205130900b17a4623STTL.csv,"Ja, der ist, der hat Schule gemacht, der war jetzt aber krank eine Zeit lang und wollte eigentlich mit einem FSJ starten. Dann hätte der nämlich seine Fachhochschulreife eingetragen. Also der hat die J1 fertig gemacht, die- das erst- also die zwölfte Klasse, der war auf dem technischen Gymnasium und dann ist er im zweiten Halbjahr in der J1 ist er erkrankt und hat dann eigentlich fast gar nicht mehr am Unterricht teilgenommen, hat aber dadurch, dass er ein sehr guter Schüler war, im Prinzip das Jahr noch erfolgreich abgeschlossen und die Schule hat ihm halt angeboten, also entweder du kannst in einem Jahr wiederkommen, wenn du gesund bist, dann machst du dein Abitur fertig. Das traut er sich aber im Augenblick nicht zu. Und die Alternative wäre jetzt gewesen, dass er halt ein FSJ oder ein Praktikum- Schülerpraktikum macht und dann kriegt er das als Fachhochschulreife eingetragen.",0,00:12:34:08,00:13:27:70,Kunde
2266,202205130900b17a4623STTL.csv,"Eingetragen, ok auch gut. Nee, also ich würde das mal ans Jugendamt / das muss er dann aber selber machen, sozusagen.",0,00:13:29:27,00:13:34:08,Mitarbeiterin
2267,202205130900b17a4623STTL.csv,OK.,0,00:13:34:09,00:13:34:80,Kunde
2268,202205130900b17a4623STTL.csv,"Anwendet und die werden dann sagen, ob sie zuständig sind oder nicht zuständig sind mindestens mal die Richtung geben, weil ich weiß jetzt nicht wo er das anfragen sollte.",0,00:13:34:80,00:13:43:55,Mitarbeiterin
2269,202205130900b17a4623STTL.csv,"Und das gilt ja dann auch erst ab dem Zeitraum, wo es betitelt ist, ne?",0,00:13:44:09,00:13:49:35,Kunde
2270,202205130900b17a4623STTL.csv,"Genau, davor kann ich es halt / ich / wird es halt regelmäßig / also das ist jetzt wirklich / das hängt am Unterhaltstitel.",0,00:13:49:63,00:13:56:59,Mitarbeiterin
2271,202205130900b17a4623STTL.csv,Okay.,0,00:13:56:98,00:13:57:30,Kunde
2272,202205130900b17a4623STTL.csv,"Ja, weil Sie sind jetzt im Leistungsbezug und eigentlich nicht / also er hätte ja vielleicht Unterhaltsvorschussantrag stellen können, wenn sie nicht zahlen, dann hätte er es vom Jugendamt bekommen. Aber weil sie zahlen, bekommt er das ja jetzt nicht und deswegen ist ein Titel halt auch schon sehr wichtig, damit ich es hier absetzen kann.",0,00:13:58:09,00:14:14:20,Mitarbeiterin
2273,202205130900b17a4623STTL.csv,"Okay, gut. Dann geh ich eben noch mal nach. So, das waren jetzt eigentlich so die zwei Ideen, die ich so hatte / mitgebracht habe, die wir besprechen konnten.",0,00:14:14:22,00:14:29:78,Kunde
2274,202205130900b17a4623STTL.csv,"OK, gut. ich habe hier noch Ihre Unterlagen für die abschließende EKS, sozusagen, das dauert aber noch ein bisschen.",0,00:14:30:89,00:14:35:76,Mitarbeiterin
2275,202205130900b17a4623STTL.csv,"Haben Sie gesagt, ja.",0,00:14:36:25,00:14:37:19,Kunde
2276,202205130900b17a4623STTL.csv,Es ist halt noch sehr viel. Sie haben ja noch //,0,00:14:37:65,00:14:38:91,Mitarbeiterin
2277,202205130900b17a4623STTL.csv,"Ja- ja, und das ist auch, ähm /",0,00:14:38:91,00:14:40:51,Kunde
2278,202205130900b17a4623STTL.csv,// ich habe es schon gesehen.,0,00:14:41:15,00:14:41:90,Mitarbeiterin
2279,202205130900b17a4623STTL.csv,"Das ist halt wirklich viel Papier. Ja, also, tut mir leid.",1,00:14:42:00,00:14:46:23,Mitarbeiterin
2280,202205130900b17a4623STTL.csv,"Nee, nee, das ist halt- das ist meine Aufgabe.",1,00:14:46:29,00:14:48:08,Mitarbeiterin
2281,202205130900b17a4623STTL.csv,"Vielleicht können Sie sich schon mal grob an diesen- an diesen Kontoführungen orientieren. Also ich habe versucht, es sehr genau zu machen, dass da wirklich nur die arbeitsrelevanten Auslagen oder Ausgaben und Einnahmen draufstehen. Könnte sein, dass da vielleicht mal zum Beispiel so was wie eine Rückerstattung vom Finanzamt, das bei den Einnahmen vielleicht oben mal mit da draufsteht. Dann ist das wahrscheinlich von mir ein bisschen schlampig geführt, aber es ist dann eigentlich keine Betriebseinnahme in dem Sinn.",0,00:14:48:16,00:15:21:78,Kunde
2282,202205130900b17a4623STTL.csv,"Genau, das ist keine Betriebseinnahme. Wenn es Umsatzsteuer ist, kommt es ja sozusagen in die Zeile A noch / das kommt weiter unten, also nicht- nicht in den Betriebseinnahmen, sondern da gibt es eine extra Zeile mit vom Finanzamt erstattete Beträge. Wenn es aber Einkommensteuer ist, dann geht's nicht in die EKS, dann fließt es direkt als sonstiges Einkommen in die, sozusagen in die Ermittlung der Einkünfte.",0,00:15:22:17,00:15:47:73,Mitarbeiterin
2283,202205130900b17a4623STTL.csv,"Ah ja, okay.",0,00:15:47:95,00:15:48:30,Kunde
2284,202205130900b17a4623STTL.csv,Da müsste ich mir aber anschauen zu was das //,0,00:15:48:69,00:15:49:64,Mitarbeiterin
2285,202205130900b17a4623STTL.csv,"Gut, da kam jetzt nichts zurück. Aber das habe ich - da habe ich das, glaube ich, alles richtig ausgefüllt. Da war ich auch noch mal beim Herrn [Name2], das ist auch ein Mitarbeiter von [Firmenname1], der sich mit den Anträgen auch gut auskennt. Und der hat mir auch noch mal gesagt: Au, das haste falsch gemacht, das trägst Du da ein und das trägst Du da ein und dann ist es klar. Nee, es geht um die- die- die ähm die Kontoführung, die ich selbst für meine Buchhaltung, also für den Steuerberater herstelle. Da habe ich ja auch im Prinzip meine, monatlich sozusagen, meine Konten, also die Einkünfte, die ich habe und dann alle Auslagen.",0,00:15:50:15,00:16:24:46,Kunde
2286,202205130900b17a4623STTL.csv,Okay.,0,00:16:24:47,00:16:24:84,Kunde
2287,202205130900b17a4623STTL.csv,"Und die sind dann sowohl gebucht oder eben auch Barauslagen, die man hat, die stehen da- da steht immer noch so ein, so eine Ermittlung da dabei, also nur als groben Überblick irgendwie, weil das ist halt, sie müssen sich wirklich durch einen Haufen Papier durcharbeiten pro Monat. Ja, okay.",0,00:16:25:15,00:16:41:80,Kunde
2288,202205130900b17a4623STTL.csv,"Das geht- das geht schon, auf jeden Fall.",0,00:16:41:80,00:16:42:71,Mitarbeiterin
2289,202205130900b17a4623STTL.csv,Und dann habe ich ihnen was mitgebracht. ich stelle ja so Tageskarten her und schreib da immer irgendwas mit Stift auf und- und bearbeite das dann mit Spachtel und Wasser. Und da habe ich Ihnen einfach mal was mitgebracht. Das wollte ich Ihnen einfach mal geben. Vielleicht //,1,00:16:42:82,00:17:02:61,Kunde
2290,202205130900b17a4623STTL.csv,Okay.,1,00:17:02:64,00:17:03:08,Mitarbeiterin
2291,202205130900b17a4623STTL.csv,"// erfreut es so einen Tag, ein bisschen, irgendwie.",1,00:17:03:09,00:17:05:61,Kunde
2292,202205130900b17a4623STTL.csv,"Dankeschön, das ist schön. Also, Sie- Sie machen das sozusagen mit dem Stift?",1,00:17:05:68,00:17:10:43,Mitarbeiterin
2293,202205130900b17a4623STTL.csv,"Mhm, das ist ein spezieller Buntstift. Ähm, der Schwarze eignet sich eigentlich am besten, ist eigentlich von der Konsistenz ganz gut und ich schreibe praktisch auf das Papier drauf und dann nehme ich einen Spachtel, tunke den in ein bisschen Wasser ein und zieh den Spachtel dann über die Farbe drüber und dann fängt es an irgendwie zu verwischen und zu verschwimmen. Und so stelle ich eigentlich also jeden Tag mindestens eine Karte her und habe da halt jetzt irgendwie / wann habe ich das angefangen? Letztes Jahr im April, glaube ich und ich habe jetzt irgendwie weiß nicht, ja 450 Karten oder so hergestellt davon.",1,00:17:10:43,00:17:50:50,Kunde
2294,202205130900b17a4623STTL.csv,Okay und die tun sie dann auch sozusagen verkaufen?,1,00:17:50:82,00:17:53:18,Mitarbeiterin
2295,202205130900b17a4623STTL.csv,"Ja wenn es- wenn es jemanden interessiert, würde ich die auch verkaufen, klar. Aber da müsste man erst mal damit in die Öffentlichkeit gehen. ich habe zwar jetzt in einer- ich hatte eine Ausstellung von einer neuen Arbeit, eine Stipendienarbeit, die ich abgeschlossen habe am Anfang des Jahres und die [Firmenname2] wollte die Arbeit zeigen. Und der hat das gesehen, dass sich da ab und zu was mache. Und der hat mal zwölf Arbeiten ausgestellt. Aber die sind relativ klein, überschaubar, viele Leute nehmen das gar nicht so richtig wahr, wenn die in der Galerie sind, dann stehen die da halt irgendwo rum oder so. Ja, aber der hat's ja angeboten, auch zum- zum Kauf. Aber verkauft hat er keine.",1,00:17:53:47,00:18:41:16,Kunde
2296,202205130900b17a4623STTL.csv,"Okay. Haben Sie überhaupt jetzt in der letzten Zeit was generiert, sozusagen, von den Einnahmen her?",1,00:18:41:48,00:18:44:96,Mitarbeiterin
2297,202205130900b17a4623STTL.csv,"Ja. Die [Firmenname2] hat einem Sammler eine ältere Arbeit von mir abgegeben und ich hab, äh, an einen Sammler, der schon ziemlich viel von mir gekauft hat, dem konnte ich auch was überlassen. Das war jetzt im März, und im April.",1,00:18:45:35,00:19:04:56,Kunde
2298,202205130900b17a4623STTL.csv,"Okay, super.",1,00:19:05:47,00:19:05:52,Mitarbeiterin
2299,202205130900b17a4623STTL.csv,"Also das sind zumindest mal wieder / das ist auch schön fürs Finanzamt, wenn die sehen, es kommt mal was rein. Ob das am Ende zu einem Gewinn führt, das muss ich sehen, ja, weil meine Produktionskosten natürlich trotz allem immer noch relativ hoch sind. ich produziere ja immer vor, ja, auch jetzt für einen Wettbewerb. ich habe mich wieder an einem Kunstwettbewerb angemeldet in [Ortsname3], da ist Einsendeschluss bis, ich glaube, Ende September. Ähm, das ist schwierig, da eine Platzierung zu bekommen. Aber was mich daran interessiert, ist- das ist ein einer der hoch oder am höchsten dotierten Kunstpreise in Europa. Die haben das ein bisschen aufgeteilt. Früher gab es nur einen einzigen Preisträger, mittlerweile gibt es drei und dadurch auch mehr Finalisten. Und was Interessant ist, wenn man in die Finalistengruppe gewählt wird, was schon schwer genug ist, weil das sind weltweite Künstler, die da einreichen und es sind viele und vor allem auch durch die ganze Pandemiegeschichte waren es auch viel mehr geworden als vorher. Ähm, darf man, wenn man da also in diese Finalisten-Teilnehmergruppe gewählt wird von der Jury, kann man praktisch ein Kunstnetzwerk - ein weltweit operierendes - benutzen. Das haben die / das sind- das ist ein Sammlernetzwerk und ein Galeristen- und ein Kunstvermarkternetzwerk.",1,00:19:07:22,00:20:47:23,Kunde
2300,202205130900b17a4623STTL.csv,"Okay, wie heißt denn das? Also /",1,00:20:47:45,00:20:49:72,Mitarbeiterin
2301,202205130900b17a4623STTL.csv,"[Auszeichnungsname]. Das ist von dem von dem [Museum] und einem Sponsoren, äh, ins Leben gerufen und ich glaube, das ist jetzt schon die fünfte oder sechste Auflage.",1,00:20:51:79,00:21:02:93,Kunde
2302,202205130900b17a4623STTL.csv,Okay.,1,00:21:03:89,00:21:04:38,Mitarbeiterin
2303,202205130900b17a4623STTL.csv,Und es sind tolle Preise. Also erster Preis sind 50.000 Preisgeld zur freien Verfügung als Stipendiengeld. Zweiter Preis sind 20 und der dritte Platz sind immerhin noch 10.000 Euro.,1,00:21:04:40,00:21:18:26,Kunde
2304,202205130900b17a4623STTL.csv,"Ja, das ist aber / die Sache ist ja auch sozusagen ein bisschen sich vielleicht auch so, ähm / gehen Sie auch dann dort hin oder ist das jetzt alles nur onli- also ist es nur einreichen und wartet man.",1,00:21:18:40,00:21:26:70,Mitarbeiterin
2305,202205130900b17a4623STTL.csv,"Die Bewerbung ist erst mal alles online, da muss man sich auf'm Portal- da macht man sich nen Zugang, (holt man?) sozusagen ein Bewerberkonto und da kann man- in dem Bewerberkonto kann man im Prinzip bis der- die Anmeldefrist geschlossen ist, kann man praktisch immer neue Werke dort präsentieren. Die wollen sehr viel wissen, man muss da sehr viel schreiben, auch zur Machart des Werks, über sich selbst und so Dinge und, ähm, und wenn man dann sozusagen in die Finalistengruppe gewählt wird, dann bekommt man auch eine Ausstellung in [Ortsname4] in dem Museum und das war jetzt durch Covid so, dass die das nicht mehr mit Teilnehmern gemacht haben, aber die haben die Kunstwerke trotzdem / und das finanziert dann alles das Museum, also die holen dann das Kunstwerk mit nem Kunstspediteur ab, das sie zeigen wollen, und das bekommt man. Möglicherweise ist es dieses Jahr wieder anders, dass die dann wirklich eine Vernissage, einen Event machen.",1,00:21:27:52,00:22:32:04,Kunde
2306,202205130900b17a4623STTL.csv,"Dann ist der der Kurator da aus dem Museum und wird was erzählen und so, also die machen das dann schon richtig gut. Die Teilnehmer wurden dann glaube ich drei Tage, äh, einquartiert in [Ortsname3] in nem Hotel und dann konnten die ne Stadtführung machen und an diesem Event// [Übersprechen]",1,00:22:32:05,00:22:50:31,Kunde
2307,202205130900b17a4623STTL.csv,Man tut ja auch sozusagen so Verbindungen auch knüpfen und neue //,1,00:22:50:47,00:22:51:52,Mitarbeiterin
2308,202205130900b17a4623STTL.csv,// Genau ganz viel Networking ist dabei.,1,00:22:51:57,00:22:53:84,Kunde
2309,202205130900b17a4623STTL.csv,"Genau, das ist ja eigentlich auch das Ziel wahrscheinlich an der ganzen Sache.",1,00:22:53:93,00:22:58:07,Mitarbeiterin
2310,202205130900b17a4623STTL.csv,"Ja, und vor allem halt, Künstlern ne Plattform zu geben, ihre Kunst zu präsentieren und zu vermarkten, bei denen das halt noch nicht so aktuell ist. Ein- ein Lüpertz braucht das nicht, ja, der hat seine Galeristen, aber die- die jungen Künstler oder die das eben noch nicht so professionell auf die Beine gebracht haben, für die ist das super, ja. Und da gibt es sehr viel Resonanz auch über Instagram wird sehr viel gezeigt, geschrieben und //",1,00:22:58:68,00:23:33:31,Kunde
2311,202205130900b17a4623STTL.csv,"Das ist ja auch so eine Art Marketing sozusagen, einen Namen zu machen oder //",1,00:23:34:09,00:23:37:96,Mitarbeiterin
2312,202205130900b17a4623STTL.csv,Ja.,1,00:23:37:97,00:23:38:00,Kunde
2313,202205130900b17a4623STTL.csv,// [berühmt?] bisschen bekannt zu machen.,1,00:23:38:03,00:23:39:65,Mitarbeiterin
2314,202205130900b17a4623STTL.csv,"Ja, und obwohl es ein kleiner Staat ist, [Ortsname3], die sind richtig fett in der Kunst unterwegs. Also wenn man da gute Kontakte hat, das kann einen schon ein Stück vorwärtsbringen, auf alle Fälle.",1,00:23:40:23,00:23:52:18,Kunde
2315,202205130900b17a4623STTL.csv,"Ich kenne mich halt in dem Bereich sozusagen gar nicht aus, kann man sagen ja, aber es ist auf jeden Fall- es ist schön, dass Sie aktiv bleiben.",1,00:23:52:79,00:24:01:40,Mitarbeiterin
2316,202205130900b17a4623STTL.csv,"Ich , ja, ich muss- ich muss, auf alle Fälle.",1,00:24:01:95,00:24:06:43,Kunde
2317,202205130900b17a4623STTL.csv,"[Ja nein?], es gibt auch viele, also die / jetzt einige Kunden, die sozusagen in ein Loch gefallen sind und es jetzt mir sehr schwerfällt, die wieder sozusagen raus aus dem Loch zu bringen.",0,00:24:07:21,00:24:18:85,Mitarbeiterin
2318,202205130900b17a4623STTL.csv,"Das verstehe ich , aber ich meine, wenn ich mir überlege, wie ich es mir noch vor einem Jahr ging, ähm, da wusste ich nicht mal, ob ich die Stipendienarbeit fertigstellen kann. Ja, also das hat sich schon verbessert. Aber ich bin, ich sehe das auch, ich bin nicht so leistungsfähig wie vor- vor meiner Covid-Erkrankung und vor dem ganzen Theater.",0,00:24:20:90,00:24:41:06,Kunde
2319,202205130900b17a4623STTL.csv,Wann war die eigentlich?,0,00:24:41:06,00:24:42:89,Mitarbeiterin
2320,202205130900b17a4623STTL.csv,"Die war / Oh Gott, wann war denn das? Ähm, Ende letzten Jahres, glaube ich , war das.",1,00:24:43:04,00:24:51:16,Kunde
2321,202205130900b17a4623STTL.csv,"Okay zu der Zeit- okay, 2021?",1,00:24:51:31,00:24:53:93,Mitarbeiterin
2322,202205130900b17a4623STTL.csv,"Ja, ich / Ja.",1,00:24:53:95,00:24:55:15,Kunde
2323,202205130900b17a4623STTL.csv,Weil ich habe es jetzt an Ostern gehabt //,1,00:24:55:45,00:24:57:46,Mitarbeiterin
2324,202205130900b17a4623STTL.csv,Ja.,1,00:24:57:47,00:24:57:68,Kunde
2325,202205130900b17a4623STTL.csv,"// und, ähm, ich am- am- am Anfang ging es mir, also, noch sehr- sehr gut, muss ich sagen, da war ich nur zu Hause und habe mir gedacht: „Oh Gott, was mache ich jetzt bloß?“ Und, ähm, danach war ich - danach ging es schlechter, ja? Und dann war ich einen Tag hier arbeiten und dann hatte ich eine Kurzatmigkeit und dann bin ich zum Arzt, habe Kortison bekommen //",1,00:24:58:81,00:25:17:34,Mitarbeiterin
2326,202205130900b17a4623STTL.csv,"Boah, krass!",1,00:25:17:36,00:25:17:43,Kunde
2327,202205130900b17a4623STTL.csv,"// und ich muss jetzt echt sagen, das hat jetzt ein bisschen länger gedauert. Ich bin erst jetzt so richtig, die Woche bin ich jetzt fitter als die letzten Wochen.",1,00:25:17:54,00:25:25:66,Mitarbeiterin
2328,202205130900b17a4623STTL.csv,"Mhm. Ja, das ist erstaunlich, ne? Wie lange man damit zu tun hat im Zweifel. Also ich merke es halt an / es ist irgendwie unkalkulierbar. Ich nehme mir irgendwas vor für eine Woche, was ich tun möchte und dann stelle ich irgendwie Anfang der Woche fest: „Ich kriege kaum ein Bein vors nächste.“ Ja, dann bin ich in der Woche nicht leistungsfähig.",1,00:25:25:66,00:25:50:41,Kunde
2329,202205130900b17a4623STTL.csv,"Okay. Nee, also ich muss jetzt sagen, das geht jetzt immer besser, weil meine Stimme ist noch ein bisschen angeschlagen, aber sonst /",1,00:25:51:18,00:25:56:06,Mitarbeiterin
2330,202205130900b17a4623STTL.csv,"Ja, na zum Glück! Okay.",1,00:25:56:06,00:26:01:78,Kunde
2331,202205130900b17a4623STTL.csv,ich mache jetzt gerade kurz die EV fertig.,1,00:26:02:29,00:26:04:13,Mitarbeiterin
2332,202205130900b17a4623STTL.csv,Ja.,1,00:26:04:19,00:26:04:32,Kunde
2333,202205130900b17a4623STTL.csv,"Ja, dass wir das jetzt noch weiter machen. So.",1,00:26:04:85,00:26:10:30,Mitarbeiterin
2334,202205130900b17a4623STTL.csv,"Was war sonst noch? Ah ja, so ein Galerist hat mich noch und, äh, aus [Ortsname4] mich auf seine Künstlerliste gesetzt, ähm, das fand ich ganz toll.",0,00:26:13:80,00:26:24:75,Kunde
2335,202205130900b17a4623STTL.csv,"Na okay, das ist auch so eine gute Nachricht.",0,00:26:25:44,00:26:27:16,Mitarbeiterin
2336,202205130900b17a4623STTL.csv,"Da habe ich mich auch sehr für bedankt und er meinte irgendwie so dafür brauchst du dich nicht bedanken, das hast du verdient. Also der mag meine Arbeit irgendwie gern. Aber das ist jetzt auch eine neue Zusammenarbeit. Ob da was, also ob der was vermarkten kann von mir, weiß ich nicht. Der handelt normalerweise mit wesentlich hochpreisigeren Exponaten.",0,00:26:27:30,00:26:47:96,Kunde
2337,202205130900b17a4623STTL.csv,"Mhm, okay.",0,00:26:49:59,00:26:49:93,Mitarbeiterin
2338,202205130900b17a4623STTL.csv,"Also der hat so Balkenhol und Cragg und Lüpertz und Immendorff, Plastiken und so, also der/ also das ist ein Spektrum zwischen, ich weiß nicht, 40 und 900.000 Euro und davon bin ich ja selbst an der untersten Grenze noch sehr weit entfernt.",0,00:26:50:79,00:27:09:54,Kunde
2339,202205130900b17a4623STTL.csv,"ich muss ganz kurz was noch fertig machen, aber klar.",0,00:27:14:84,00:27:17:55,Mitarbeiterin
2340,202205130900b17a4623STTL.csv,Mhm.,0,00:27:17:81,00:27:17:84,Kunde
2341,202205130900b17a4623STTL.csv,"Das habe ich jetzt- habe ich reingeschrieben, [Klinik]? Nein, hab ich nicht. Muss mal kurz das aufmachen. Wissen Sie, wo das stattfindet? Wo- wo treffen Sie sich denn bei [Klinik], sozusagen?",0,00:27:21:32,00:27:32:81,Mitarbeiterin
2342,202205130900b17a4623STTL.csv,"Ähm, das ist unterschiedlich. Es gibt zwei Standorte, einmal in der äh /. Wie heißt denn das? [Ortsname5], oder- oder wie heißt das?",0,00:27:32:85,00:27:41:86,Kunde
2343,202205130900b17a4623STTL.csv,Da gucke ich ganz kurz mal im Internet nach Adressen.,0,00:27:41:94,00:27:42:98,Mitarbeiterin
2344,202205130900b17a4623STTL.csv,"Weil das Coaching findet immer, ähm, wie heißt denn die Straße hinterm Bahn- / muss Mal gucken, vielleicht habe ich es hier drin?",0,00:27:44:36,00:27:54:93,Kunde
2345,202205130900b17a4623STTL.csv,"Du bist in der [Adresse], ja, ich hab das jetzt.",0,00:28:15:81,00:28:18:00,Mitarbeiterin
2346,202205130900b17a4623STTL.csv,Ja. Da finden die Seminare statt.,0,00:28:18:08,00:28:20:48,Kunde
2347,202205130900b17a4623STTL.csv,Ich muss halt hier einen Ort eintragen. [Übersprechen] dafür trage ich dann den Ort ein.,0,00:28:20:97,00:28:25:19,Mitarbeiterin
2348,202205130900b17a4623STTL.csv,"Ja, das ist okay.",0,00:28:25:29,00:28:26:13,Kunde
2349,202205130900b17a4623STTL.csv,Und schreibe ich noch mal [Ortsname1].,0,00:28:26:21,00:28:28:14,Mitarbeiterin
2350,202205130900b17a4623STTL.csv,Und meine Ansprechpartnerin dort ist ja die Frau [Name3].,0,00:28:32:07,00:28:36:48,Kunde
2351,202205130900b17a4623STTL.csv,"Genau, aber das brauche ich hier nicht.",0,00:28:36:93,00:28:37:97,Mitarbeiterin
2352,202205130900b17a4623STTL.csv,"Ah ja, okay. [Stille 00:28:38 - 00:29:31]",0,00:28:38:30,00:29:32:06,Kunde
2353,202205130900b17a4623STTL.csv,Wie groß ist eigentlich die Gruppe ungefähr? Jetzt bei [Klinik]?,0,00:29:32:13,00:29:34:45,Mitarbeiterin
2354,202205130900b17a4623STTL.csv,"Also im Augenblick wären wir sechs. Wobei, den [Name4] habe ich irgendwie schon ein paar Wochen nicht mehr gesehen. Weiß nicht, ob der überhaupt noch mal kommt. Dann sind wir zu fünft.",0,00:29:36:50,00:29:54:32,Kunde
